Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29
FL,HEV,1,9/30/2023,7:30:00 PM,AOG2023Winter,Vietnam,Yena,Zephys,Rouie,Violet,TeeMee,20:58,Baldum,Teeri,Krixi,Aoi,Riktor,Zata,Kaine,Krizzix,Xeniel,2,Zuka,Skud,WonderWoman,Aya,B,XB
FL,HEV,1,9/30/2023,7:30:00 PM,AOG2023Winter,Vietnam,Ryoma,Yan,Illumia,TheJoker,Y'bneth,17:55,Xeniel,Hayate,Liliana,Tachi,Kaine,Rouie,Keera,Eland'orr,Thane,3,Mganga,Zata,Aya,Iggy,B,Bear
TV,GGL,1,10/1/2023,2:30:00 PM,AOG2023Winter,Vietnam,Maloch,Sinestrea,Zata,Elsu,Kaine,29:52,TeeMee,Capheny,Illumia,Zill,Skud,Krizzix,Aoi,Omen,Keera,1,Ryoma,Florentino,Rouie,Aya,B,Phoenix
TV,GGL,2,10/1/2023,2:30:00 PM,AOG2023Winter,Vietnam,Yena,WonderWoman,Rouie,Hayate,Toro,15:05,Krizzix,Teeri,Zata,Kriknak,Ryoma,Kaine,Aoi,Keera,Florentino,2,Riktor,Thane,Valhein,Aya,B,Sa
TV,GGL,2,10/1/2023,2:30:00 PM,AOG2023Winter,Vietnam,Riktor,Yan,Krixi,Wisp,Xeniel,17:30,Thane,Slimz,Iggy,Eland'orr,Qi,Rouie,Aya,Elsu,Valhein,3,Violet,TheJoker,Omen,Aoi,R,NTzz
TV,GGL,2,10/1/2023,2:30:00 PM,AOG2023Winter,Vietnam,Ryoma,Zill,Yue,Violet,Y'bneth,13:53,Kaine,Valhein,Lorion,Paine,Riktor,Rouie,Aya,Xeniel,Zip,4,Keera,TheJoker,Aoi,Omen,R,Gray
HQ,TDT,1,10/1/2023,5:00:00 PM,AOG2023Winter,Vietnam,Riktor,Zill,Liliana,Teeri,TeeMee,17:24,Thane,TheJoker,Rouie,Keera,Omen,Aya,Zip,Violet,Hayate,1,Yue,Zata,Aoi,Kaine,R,Turna
HQ,TDT,2,10/1/2023,5:00:00 PM,AOG2023Winter,Vietnam,Skud,Aoi,Tulen,Slimz,Lumburr,11:19,Kaine,Elsu,Iggy,Zuka,Florentino,Aya,TeeMee,WonderWoman,Riktor,2,Omen,Zata,Valhein,Rouie,B,Rina
HQ,TDT,1,10/1/2023,5:00:00 PM,AOG2023Winter,Vietnam,Omen,WonderWoman,Iggy,Elsu,Thane,19:25,Zip,Violet,Zata,Yan,Yena,Aya,TeeMee,Aoi,Mina,3,Zuka,Keera,Kaine,Rouie,R,Turna
HQ,TDT,1,10/1/2023,5:00:00 PM,AOG2023Winter,Vietnam,Ryoma,Keera,Yue,Violet,Xeniel,15:42,Baldum,Lindis,Liliana,Nakroth,Skud,Aya,TeeMee,Aoi,WonderWoman,4,Yan,Florentino,Rouie,Kaine,B,Turna
VGM,SGP,2,10/1/2023,7:30:00 PM,AOG2023Winter,Vietnam,Qi,Aoi,Iggy,Slimz,TeeMee,22:46,Lumburr,Elsu,Liliana,Zuka,Ryoma,Krizzix,Kaine,Riktor,Florentino,1,Omen,Helen,Aya,Rouie,B,Red
VGM,SGP,2,10/1/2023,7:30:00 PM,AOG2023Winter,Vietnam,Kaine,Yan,Zata,Hayate,Helen,16:48,TeeMee,Violet,Krixi,Eland'orr,Murad,Omen,Keera,Riktor,Yue,2,Dirak,Ryoma,Aya,Rouie,B,Jiro
VGM,SGP,2,10/1/2023,7:30:00 PM,AOG2023Winter,Vietnam,Riktor,Keera,Tulen,TheJoker,Xeniel,15:26,Maloch,Teeri,Iggy,Aoi,Skud,Hayate,Florentino,Thane,Y'bneth,3,Omen,Lorion,Aya,Rouie,B,Fish
SGP,HEV,1,10/5/2023,5:00:00 PM,AOG2023Winter,Vietnam,Riktor,Keera,Zata,Elsu,Krizzix,19:45,Lumburr,Lindis,Iggy,Aoi,Yena,Rouie,Omen,Chaugnar,Helen,1,Zuka,Skud,Kaine,Aya,R,BÃ¢ngg
SGP,HEV,1,10/5/2023,5:00:00 PM,AOG2023Winter,Vietnam,Qi,Sinestrea,Liliana,Violet,TeeMee,13:31,Baldum,Valhein,Dirak,Yan,Xeniel,Omen,Kaine,Yue,Helen,2,Eland'orr,Hayate,Aya,Rouie,B,Fish
SGP,HEV,2,10/5/2023,5:00:00 PM,AOG2023Winter,Vietnam,Yan,Wukong,Yue,Capheny,Florentino,13:30,Thane,Murad,Liliana,Eland'orr,Ryoma,Omen,Kaine,Elsu,TeeMee,3,Valhein,TheJoker,Rouie,Aya,B,Boka
SGP,HEV,2,10/5/2023,5:00:00 PM,AOG2023Winter,Vietnam,Kaine,Taara,Zill,Valhein,Thane,16:36,Krizzix,TheJoker,Tulen,Zephys,Skud,Rouie,Elsu,TeeMee,Y'bneth,4,Mganga,Helen,Iggy,Aya,R,Emper
SGP,HEV,1,10/5/2023,5:00:00 PM,AOG2023Winter,Vietnam,Ryoma,Aoi,Iggy,TheJoker,Xeniel,16:57,Helen,Hayate,Zata,Yan,Riktor,Omen,Kaine,TeeMee,Elsu,5,Zip,Y'bneth,Rouie,Aya,B,Fish
HQ,FL,2,10/5/2023,7:30:00 PM,AOG2023Winter,Vietnam,Riktor,Keera,Liliana,Teeri,TeeMee,15:47,Lumburr,Violet,Rouie,Zuka,Yena,Aya,WonderWoman,Omen,Skud,1,Ryoma,Florentino,Aoi,Zata,R,Ciara
HQ,FL,2,10/5/2023,7:30:00 PM,AOG2023Winter,Vietnam,Omen,Keera,Iggy,TheJoker,Xeniel,11:50,Thane,Hayate,Zata,Aoi,Skud,Aya,TeeMee,Florentino,Riktor,2,Y'bneth,Krizzix,Kaine,Rouie,R,XB
HQ,FL,1,10/5/2023,7:30:00 PM,AOG2023Winter,Vietnam,Florentino,WonderWoman,Iggy,Elsu,Mina,16:11,Y'bneth,Teeri,Liliana,Yan,Ryoma,Aya,TeeMee,Tulen,Valhein,3,Baldum,Xeniel,Omen,Rouie,R,Turna
HQ,FL,2,10/5/2023,7:30:00 PM,AOG2023Winter,Vietnam,Yena,Zill,Yue,TheJoker,Krizzix,20:26,Thane,Valhein,Zata,Skud,Kaine,TeeMee,Aya,WonderWoman,Elsu,4,Ryoma,Omen,Xeniel,Rouie,B,XB
TV,TDT,2,10/6/2023,2:30:00 PM,AOG2023Winter,Vietnam,TeeMee,Yan,Yue,Elsu,Kaine,16:50,Lumburr,Lindis,Zata,Zuka,Omen,Aoi,Krizzix,Ryoma,Florentino,1,WonderWoman,Keera,Rouie,Aya,B,TNhan
TV,TDT,1,10/6/2023,2:30:00 PM,AOG2023Winter,Vietnam,Riktor,Nakroth,Zata,Violet,Xeniel,17:35,Baldum,Elsu,Iggy,Keera,Ryoma,Rouie,Aya,Thane,Kaine,2,WonderWoman,Helen,Aoi,Omen,R,WhiteT
TV,TDT,1,10/6/2023,2:30:00 PM,AOG2023Winter,Vietnam,Ryoma,Kriknak,Tulen,Hayate,Toro,16:47,TeeMee,Violet,Yue,WonderWoman,Riktor,Kaine,Rouie,Valhein,Teeri,3,Zuka,Keera,Iggy,Aya,B,Euphoria
TV,TDT,1,10/6/2023,2:30:00 PM,AOG2023Winter,Vietnam,Skud,Keera,Liliana,Teeri,Zip,25:01,Xeniel,Capheny,Krixi,Yan,Florentino,Kaine,Rouie,Valhein,Aoi,4,Baldum,Y'bneth,Iggy,Aya,B,WhiteT
GGL,VGM,2,10/6/2023,5:00:00 PM,AOG2023Winter,Vietnam,Qi,Zuka,Yue,TheJoker,Taara,11:54,Kaine,Elsu,Iggy,Paine,Riktor,Rouie,Aya,Omen,Skud,1,Illumia,Xeniel,TeeMee,Zata,R,Maris
GGL,VGM,2,10/6/2023,5:00:00 PM,AOG2023Winter,Vietnam,Ryoma,Sinestrea,Iggy,Violet,Lumburr,17:16,TeeMee,Teeri,Tulen,Yan,Omen,Aya,Rouie,Zata,Yue,2,Y'bneth,Thane,Keera,Aoi,R,QuangHai
GGL,VGM,1,10/6/2023,5:00:00 PM,AOG2023Winter,Vietnam,Skud,Eland'orr,Mganga,Valhein,Chaugnar,18:32,Omega,Aya,Hayate,Zuka,Ryoma,Rouie,Taara,Nakroth,Ignis,3,Kaine,Helen,Aya,Elsu,R,Tama
GGL,VGM,2,10/6/2023,5:00:00 PM,AOG2023Winter,Vietnam,Omen,Kriknak,Zata,Hayate,Krizzix,16:53,Lumburr,Slimz,Rouie,Keera,Skud,Valhein,Chaugnar,TheJoker,Thane,4,Lindis,Teeri,Aya,TeeMee,R,Maris
HEV,HQ,1,10/6/2023,7:30:00 PM,AOG2023Winter,Vietnam,Taara,Keera,Tulen,Valhein,Thane,11:31,Xeniel,Elsu,Liliana,Aoi,Florentino,Rouie,Iggy,Y'bneth,Lumburr,1,Zata,Yue,Kaine,Aya,R,Judas
HEV,HQ,2,10/6/2023,7:30:00 PM,AOG2023Winter,Vietnam,Ryoma,Zill,Iggy,Teeri,TeeMee,16:15,Lumburr,Valhein,Lorion,WonderWoman,Skud,Kaine,Rouie,Zata,Tulen,2,Riktor,Eland'orr,Aoi,Aya,B,Turna
HEV,HQ,1,10/6/2023,7:30:00 PM,AOG2023Winter,Vietnam,Yena,Aoi,Liliana,Elsu,Chaugnar,23:22,Mina,Violet,Yue,Zuka,Riktor,Rouie,Iggy,Thane,TeeMee,3,Skud,Xeniel,Kaine,Aya,R,Triáº¿t
HEV,HQ,2,10/6/2023,7:30:00 PM,AOG2023Winter,Vietnam,Florentino,Paine,Zata,TheJoker,Lumburr,16:47,Kaine,Hayate,Tulen,Taara,Murad,Rouie,Omen,Keera,Zill,4,Eland'orr,Xeniel,Krizzix,Aya,R,Bá»m
HEV,HQ,2,10/6/2023,7:30:00 PM,AOG2023Winter,Vietnam,Skud,WonderWoman,Yue,Capheny,Toro,16:06,TeeMee,Slimz,Zata,Zill,Omen,Rouie,Iggy,Teeri,Tel'Annas,5,Helen,Xeniel,Kaine,Aya,R,Aliyah
TDT,VGM,1,10/7/2023,2:30:00 PM,AOG2023Winter,Vietnam,Omen,Zuka,Iggy,Lindis,Y'bneth,17:20,Baldum,Elsu,Tulen,Kriknak,Riktor,Aya,Rouie,Mina,Zip,1,Keera,Paine,Florentino,Aoi,R,Rina
TDT,VGM,1,10/7/2023,2:30:00 PM,AOG2023Winter,Vietnam,Ryoma,Keera,Zata,Teeri,TeeMee,19:59,Krizzix,Hayate,Yue,Wukong,Skud,Kaine,Aya,Xeniel,Lumburr,2,Eland'orr,Florentino,Thane,Aoi,B,TNhan
TDT,VGM,2,10/7/2023,2:30:00 PM,AOG2023Winter,Vietnam,Skud,Tachi,Liliana,Yorn,Krizzix,11:09,TeeMee,Capheny,Rouie,WonderWoman,Omen,Kaine,Aya,Chaugnar,Teeri,3,Kriknak,Hayate,Florentino,Thane,B,QuangHai
TDT,VGM,1,10/7/2023,2:30:00 PM,AOG2023Winter,Vietnam,Qi,Taara,Yue,Violet,Kaine,20:54,Lumburr,Valhein,Kahlii,Aoi,Yena,Aya,Iggy,Lindis,TheJoker,4,Nakroth,Paine,Florentino,Rouie,R,Rina
TV,FL,2,10/7/2023,5:00:00 PM,AOG2023Winter,Vietnam,Yena,Yan,Iggy,Elsu,Toro,17:22,TeeMee,Violet,Liliana,WonderWoman,Omen,Rouie,Keera,Tulen,Zata,1,Mina,Florentino,Kaine,Aya,B,Ciara
TV,FL,2,10/7/2023,5:00:00 PM,AOG2023Winter,Vietnam,Omen,Nakroth,Yue,Violet,Xeniel,14:24,Lumburr,Valhein,Zata,Keera,Amily,Rouie,Iggy,Florentino,Mina,2,Aoi,WonderWoman,Aya,Kaine,R,XB
TV,FL,1,10/7/2023,5:00:00 PM,AOG2023Winter,Vietnam,Murad,Aoi,Hayate,Kaine,Raz,16:51,Thane,TheJoker,Tulen,Taara,Ryoma,Aya,Rouie,Krizzix,Illumia,3,Florentino,Riktor,Zata,Keera,R,Phoenix
TV,FL,2,10/7/2023,5:00:00 PM,AOG2023Winter,Vietnam,Florentino,Paine,Slimz,Taara,Liliana,14:24,Baldum,Elsu,Yue,Yan,Yena,Kaine,Iggy,Xeniel,Riktor,4,Valhein,TheJoker,Aya,Rouie,B,BÃ©Trá»c
GGL,SGP,2,10/7/2023,7:30:00 PM,AOG2023Winter,Vietnam,Wukong,Bijan,Yue,Elsu,Gildur,12:40,Lumburr,Slimz,Iggy,Aoi,Skud,Aya,Taara,Thane,TeeMee,1,WonderWoman,Zuka,Kaine,Rouie,B,Fish
GGL,SGP,1,10/7/2023,7:30:00 PM,AOG2023Winter,Vietnam,Ryoma,Veres,Dirak,Zip,Valhein,19:22,TeeMee,Violet,Bonnie,WonderWoman,Riktor,Aya,Kaine,Yue,Liliana,2,Omen,Skud,Iggy,Rouie,B,NTzz
GGL,SGP,2,10/7/2023,7:30:00 PM,AOG2023Winter,Vietnam,TeeMee,Quillen,Violet,Mganga,Hayate,6:20,Y'bneth,Valhein,Ignis,Keera,Murad,Aya,Kaine,Omen,Ryoma,3,Riktor,Florentino,Iggy,Rouie,B,Red
GGL,SGP,2,10/7/2023,7:30:00 PM,AOG2023Winter,Vietnam,Kaine,Butterfly,Natalya,Aleister,Bright,16:36,Allain,Elsu,Alice,Paine,Omen,Aya,Taara,Yue,Thane,4,Aoi,Florentino,Iggy,Rouie,B,Khoa
GGL,FL,1,10/8/2023,2:00:00 PM,AOG2023Winter,Vietnam,Ryoma,Keera,Iggy,Valhein,Y'bneth,9:58,TeeMee,Violet,Tulen,Zill,Yena,Zata,Kaine,Aoi,Eland'orr,1,Skud,Omen,Aya,Rouie,B,NTzz
GGL,FL,2,10/8/2023,2:00:00 PM,AOG2023Winter,Vietnam,Skud,Paine,Lorion,Elsu,Xeniel,18:11,Lumburr,Valhein,Yue,Keera,Kaine,Zata,Mganga,Maloch,TheJoker,2,Omen,Aoi,Aya,Rouie,B,XB
GGL,FL,1,10/8/2023,2:00:00 PM,AOG2023Winter,Vietnam,Amily,Yan,Iggy,Capheny,Thane,18:49,TeeMee,Violet,Tulen,Eland'orr,Taara,Aya,Rouie,TheJoker,Elsu,3,Florentino,Kaine,Zata,Mganga,R,Sa
GGL,FL,1,10/8/2023,2:00:00 PM,AOG2023Winter,Vietnam,Riktor,WonderWoman,Liliana,Hayate,Zip,20:40,Krizzix,Elsu,Lorion,Aoi,Omen,Zata,Mganga,Xeniel,Eland'orr,4,Yan,Kaine,Aya,Rouie,B,NTzz
GGL,FL,1,10/8/2023,2:00:00 PM,AOG2023Winter,Vietnam,Qi,Tachi,Yue,Capheny,Helen,15:16,Xeniel,TheJoker,Liliana,WonderWoman,Riktor,Zata,Mganga,Paine,Kriknak,5,Yan,Omen,Aya,Rouie,B,NTzz
SGP,VGM,1,10/8/2023,6:00:00 PM,AOG2023Winter,Vietnam,Ryoma,Yan,Iggy,Valhein,Lumburr,13:01,TeeMee,Hayate,Liliana,Paine,Airi,Rouie,Kaine,Zata,Krizzix,1,Helen,Chaugnar,Aoi,Aya,R,Jiro
SGP,VGM,2,10/8/2023,6:00:00 PM,AOG2023Winter,Vietnam,Kaine,WonderWoman,Yue,Slimz,Helen,15:58,Krizzix,Elsu,Mganga,Keera,Florentino,Aya,Rouie,Omen,Krixi,2,Eland'orr,Nakroth,Aoi,Zata,R,Sea
SGP,VGM,1,10/8/2023,6:00:00 PM,AOG2023Winter,Vietnam,Skud,Kriknak,Zata,Violet,TeeMee,20:47,Chaugnar,Slimz,Krixi,Zuka,Riktor,Rouie,Kaine,Lumburr,Iggy,3,Liliana,Paine,Aya,Keera,R,Red
SGP,VGM,2,10/8/2023,6:00:00 PM,AOG2023Winter,Vietnam,Qi,Eland'orr,Rouie,Murad,Thane,22:02,Zip,Teeri,Zata,Kriknak,Roxie,Valhein,Mina,Lumburr,Y'bneth,4,Omen,TheJoker,Aya,Florentino,B,Sea
SGP,VGM,2,10/8/2023,6:00:00 PM,AOG2023Winter,Vietnam,Yena,Zuka,Liliana,Hayate,Y'bneth,18:35,Lumburr,Wisp,Iggy,Eland'orr,Maloch,Rouie,Aya,Valhein,Omen,5,TheJoker,Elsu,Florentino,Aoi,R,Maris
SGP,VGM,1,10/8/2023,6:00:00 PM,AOG2023Winter,Vietnam,Maloch,Keera,Dirak,Elsu,Omen,14:51,Thane,Capheny,Yue,Tulen,Skud,Rouie,Valhein,Kaine,Yan,6,Bonnie,Krixi,Aya,Aoi,B,Red
SGP,VGM,1,10/8/2023,6:00:00 PM,AOG2023Winter,Vietnam,Skud,Aoi,Iggy,Valhein,Thane,10:32,Lumburr,Elsu,Zata,Zuka,Riktor,Rouie,Aya,Kaine,Y'bneth,7,Helen,Omen,TeeMee,Krizzix,R,Fish
VGM,GGL,1,10/22/2023,1:00:00 PM,AOG2023Winter,Vietnam,Ryoma,Aoi,Mganga,Teeri,Maloch,28:58,Taara,Capheny,Annette,Keera,Riktor,Zata,Yue,Kaine,Iggy,1,Violet,Valhein,Elsu,Rouie,B,Han
VGM,GGL,1,10/22/2023,1:00:00 PM,AOG2023Winter,Vietnam,Riktor,Yan,Rouie,Hayate,TeeMee,17:17,Thane,Violet,Zata,Sinestrea,Skud,Aya,Yue,Paine,Eland'orr,2,Valhein,Florentino,Omen,Elsu,B,Sea
VGM,GGL,2,10/22/2023,1:00:00 PM,AOG2023Winter,Vietnam,Skud,Tachi,Dirak,Valhein,Helen,17:38,Y'bneth,TheJoker,Aya,Yan,Ryoma,Mganga,Iggy,Paine,Aoi,3,Zill,Keera,Kaine,Omen,R,NTzz
VGM,GGL,1,10/22/2023,1:00:00 PM,AOG2023Winter,Vietnam,Qi,WonderWoman,Iggy,Violet,Lumburr,17:12,Krizzix,Valhein,Liliana,Zuka,Florentino,Omen,Kaine,Helen,Chaugnar,4,Taara,Y'bneth,Elsu,Aya,B,Maris
VGM,GGL,1,10/22/2023,1:00:00 PM,AOG2023Winter,Vietnam,Yena,Paine,Lorion,Tel'Annas,Zip,13:54,Xeniel,Wisp,Tulen,Zill,Amily,Omen,TeeMee,Aoi,Nakroth,5,Annette,Zata,Elsu,Aya,B,Han
SGP,VGM,1,10/22/2023,5:00:00 PM,AOG2023Winter,Vietnam,Ryoma,Aoi,Liliana,Elsu,Toro,18:00,TeeMee,Violet,Krixi,Eland'orr,Yena,Rouie,Aya,Krizzix,Omen,1,Y'bneth,Lumburr,Yue,Zata,R,Fish
SGP,VGM,2,10/22/2023,5:00:00 PM,AOG2023Winter,Vietnam,Skud,Paine,Zata,Slimz,Arduin,14:41,Lumburr,Elsu,Iggy,WonderWoman,Qi,Aya,Rouie,Aoi,Keera,2,Xeniel,Riktor,Omen,Mganga,R,Maris
SGP,VGM,1,10/22/2023,5:00:00 PM,AOG2023Winter,Vietnam,Riktor,Nakroth,Iggy,Celica,Zip,15:26,Thane,Lindis,Liliana,Keera,Kaine,Krizzix,Rouie,Omen,Florentino,3,Valhein,Lumburr,TheJoker,Aya,R,Fish
SGP,VGM,1,10/22/2023,5:00:00 PM,AOG2023Winter,Vietnam,Qi,Eland'orr,Yue,Hayate,Lumburr,11:48,Omega,TheJoker,Kahlii,Yan,Ryoma,Aya,Rouie,Xeniel,Krizzix,4,Valhein,TeeMee,Keera,Mganga,R,Fish
SGP,VGM,2,10/22/2023,5:00:00 PM,AOG2023Winter,Vietnam,Yena,Zuka,Dirak,Teeri,Rouie,9:48,Helen,Valhein,Mganga,Paine,Maloch,Krizzix,Zip,Lorion,Yue,5,Murad,Omen,Y'bneth,Aya,B,QuangHai
SGP,VGM,2,10/22/2023,5:00:00 PM,AOG2023Winter,Vietnam,Maloch,Yan,Lorion,Valhein,TeeMee,24:12,Krizzix,Hayate,Tulen,Aoi,Skud,Rouie,Aya,Zip,Florentino,6,Keera,Omen,Helen,Mganga,R,Maris
SGP,VGM,1,10/22/2023,5:00:00 PM,AOG2023Winter,Vietnam,Riktor,WonderWoman,Iggy,TheJoker,Thane,10:20,Lumburr,Elsu,Liliana,Paine,Yena,Aya,Rouie,Krizzix,TeeMee,7,Slimz,Zip,Aoi,Mganga,R,Fish
BRO,FW,2,8/19/2023,2:00:00 PM,GCS2023Summer,Taiwan,Florentino,Kriknak,Zata,Hayate,Maloch,12:58,Thane,TheJoker,Rouie,WonderWoman,Ryoma,Valhein,Aya,Kaine,Murad,1,Y'bneth,Krizzix,Keera,Omen,R,Zhenzhe
BRO,FW,1,8/19/2023,2:00:00 PM,GCS2023Summer,Taiwan,Ryoma,Nakroth,Liliana,Elsu,Taara,20:34,TeeMee,Slimz,Iggy,Zill,Riktor,Valhein,Aya,Hayate,Capheny,2,Aoi,TheJoker,Rouie,Omen,R,TLin
BRO,FW,2,8/19/2023,2:00:00 PM,GCS2023Summer,Taiwan,Qi,Keera,Yue,TheJoker,Lumburr,18:08,Chaugnar,Elsu,Zata,Nakroth,Skud,Aya,Omen,Kaine,Krizzix,3,Y'bneth,Thane,Rouie,Valhein,B,NaiLiu
BRO,FW,1,8/19/2023,2:00:00 PM,GCS2023Summer,Taiwan,Krizzix,Aoi,Iggy,Teeri,Thane,15:56,Helen,Capheny,Raz,Zephys,Yan,Aya,Valhein,Taara,Xeniel,4,Murad,Kaine,Rouie,Omen,R,Pika
BRO,FW,2,8/19/2023,2:00:00 PM,GCS2023Summer,Taiwan,TeeMee,Murad,Aya,Slimz,Arthur,23:59,Xeniel,Hayate,Mganga,Eland'orr,Florentino,Omen,Aoi,Maloch,Zip,5,Zill,Kaine,Rouie,Valhein,B,NaiLiu
ONE,BMG,1,8/19/2023,5:30:00 PM,GCS2023Summer,Taiwan,Veres,Kriknak,Ignis,Aya,Taara,12:26,Helen,Teeri,Mganga,Zill,Skud,Valhein,Rouie,Florentino,Keera,1,Hayate,Murad,Krizzix,Omen,R,Kawhi
ONE,BMG,1,8/19/2023,5:30:00 PM,GCS2023Summer,Taiwan,Qi,Keera,Iggy,Elsu,Thane,09:57,Taara,Slimz,Kahlii,Nakroth,Riktor,Omen,Aya,Florentino,Eland'orr,2,Skud,Kaine,Rouie,Valhein,B,Zen
ONE,BMG,1,8/19/2023,5:30:00 PM,GCS2023Summer,Taiwan,Florentino,Zuka,Zata,TheJoker,Krizzix,18:48,Thane,Elsu,Rouie,WonderWoman,Ryoma,Valhein,Aya,Yan,Kaine,3,Eland'orr,Tachi,Aoi,Omen,R,KuKu
HKA,ONE,2,8/20/2023,2:00:00 PM,GCS2023Summer,Taiwan,Roxie,Aoi,Zata,Slimz,Baldum,23:05,TeeMee,Elsu,Yue,Zuka,Riktor,Valhein,Taara,Qi,Skud,1,Kaine,Florentino,Aya,Omen,R,KuKu
HKA,ONE,1,8/20/2023,2:00:00 PM,GCS2023Summer,Taiwan,Riktor,Zill,Krixi,Violet,Mina,08:48,Omen,TheJoker,Iggy,WonderWoman,Florentino,Valhein,Rouie,Thane,Taara,2,Hayate,Keera,Aya,TeeMee,B,DaDa
HKA,ONE,2,8/20/2023,2:00:00 PM,GCS2023Summer,Taiwan,Kaine,Zuka,Rouie,Lindis,Chaugnar,20:20,Krizzix,Teeri,Krixi,Kriknak,Max,Zata,Helen,Hayate,Slimz,3,Elsu,TheJoker,Aya,Valhein,B,Zen
HKA,ONE,2,8/20/2023,2:00:00 PM,GCS2023Summer,Taiwan,Skud,Kriknak,Raz,Hayate,TeeMee,18:13,Toro,Violet,Rouie,Keera,Yena,Valhein,Aya,Chaugnar,Thane,4,Tel'Annas,Omen,Helen,Florentino,R,Zen
DCG,BMG,1,8/20/2023,5:30:00 PM,GCS2023Summer,Taiwan,Hayate,Yan,Iggy,Taara,Aya,16:45,Helen,Teeri,Mganga,Keera,Ryoma,Valhein,Rouie,Aoi,Murad,1,Florentino,Kriknak,Krizzix,Omen,R,BaiYa
DCG,BMG,1,8/20/2023,5:30:00 PM,GCS2023Summer,Taiwan,Skud,Zuka,Zata,Elsu,Krizzix,18:57,Taara,Slimz,Liliana,WonderWoman,Riktor,Omen,Aya,Florentino,Chaugnar,2,Keera,Kriknak,Rouie,Valhein,B,BaiYa
DCG,BMG,2,8/20/2023,5:30:00 PM,GCS2023Summer,Taiwan,Qi,Aoi,Liliana,Violet,TeeMee,20:02,Baldum,TheJoker,Iggy,Kriknak,Skud,Omen,Aya,Florentino,Kaine,3,Zill,Keera,Rouie,Valhein,B,CAIII
DCG,BMG,2,8/20/2023,5:30:00 PM,GCS2023Summer,Taiwan,Florentino,Keera,Krixi,TheJoker,Maloch,16:48,Chaugnar,Violet,Rouie,Eland'orr,Yan,Valhein,Aya,Murad,Kaine,4,Xeniel,Kriknak,Helen,Omen,R,CAIII
DCG,BMG,1,8/20/2023,5:30:00 PM,GCS2023Summer,Taiwan,Ryoma,WonderWoman,Kahlii,Slimz,Y'bneth,23:40,Thane,Elsu,Yue,Zill,Omen,Aya,Valhein,Aoi,Kaine,5,Zip,Kriknak,Rouie,Helen,R,BaiYa
BRO,DCG,1,8/26/2023,2:00:00 PM,GCS2023Summer,Taiwan,Ryoma,Kriknak,Zata,Elsu,Taara,17:27,Thane,Slimz,Iggy,Zuka,Yena,Valhein,WonderWoman,Riktor,Murad,1,Krizzix,Y'bneth,Aya,Omen,R,T1
BRO,DCG,2,8/26/2023,2:00:00 PM,GCS2023Summer,Taiwan,Yena,Yan,Liliana,TheJoker,Rouie,15:12,Krizzix,Lindis,Zata,Kriknak,Skud,Omen,Aya,Qi,Superman,2,WonderWoman,Aoi,Thane,Valhein,B,BaiYa
BRO,DCG,1,8/26/2023,2:00:00 PM,GCS2023Summer,Taiwan,Qi,Nakroth,Iggy,Slimz,Y'bneth,28:00,TeeMee,Elsu,Liliana,Zill,Ryoma,Valhein,Rouie,Kaine,Aoi,3,Keera,Florentino,Aya,Omen,R,T1
BRO,DCG,2,8/26/2023,2:00:00 PM,GCS2023Summer,Taiwan,Skud,Keera,Krixi,Teeri,Krizzix,26:57,Y'bneth,Violet,Rouie,WonderWoman,Taara,Aya,TheJoker,Omen,Florentino,4,TeeMee,Baldum,Thane,Valhein,B,Yue
BRO,DCG,2,8/26/2023,2:00:00 PM,GCS2023Summer,Taiwan,Florentino,Aoi,Dirak,Hayate,Chaugnar,13:11,Xeniel,TheJoker,Yue,Yan,Riktor,Aya,Valhein,Murad,Kaine,5,TeeMee,Baldum,Thane,Omen,R,Dong
HKA,FW,1,8/26/2023,5:30:00 PM,GCS2023Summer,Taiwan,Veres,WonderWoman,Zata,Hayate,Krizzix,19:12,Chaugnar,Elsu,Rouie,Tachi,Riktor,Valhein,Aya,Y'bneth,Thane,1,Slimz,Florentino,Keera,Omen,R,DaDa
HKA,FW,2,8/26/2023,5:30:00 PM,GCS2023Summer,Taiwan,Riktor,Tachi,Iggy,Elsu,Lumburr,19:22,Taara,Slimz,Zata,Nakroth,Ryoma,Krizzix,Omen,Aoi,Zuka,2,Kaine,Florentino,Aya,Valhein,B,Zhan
HKA,FW,1,8/26/2023,5:30:00 PM,GCS2023Summer,Taiwan,Yena,Zuka,Rouie,Slimz,Thane,22:23,TeeMee,Teeri,Raz,Keera,Skud,Valhein,Aya,Kriknak,TheJoker,3,Y'bneth,Eland'orr,Taara,Omen,R,Kevin
HKA,FW,1,8/26/2023,5:30:00 PM,GCS2023Summer,Taiwan,Yan,Zill,Yue,Violet,Y'bneth,17:55,Thane,Hayate,Iggy,Wukong,Yena,Omen,Qi,Kaine,Florentino,4,TheJoker,Capheny,Aya,Valhein,B,Kevin
ONE,DCG,1,8/27/2023,2:00:00 PM,GCS2023Summer,Taiwan,Riktor,WonderWoman,Rouie,Hayate,Cresht,16:23,Thane,Elsu,Iggy,Kriknak,Yena,Valhein,TeeMee,Aoi,Yan,1,Keera,Chaugnar,Aya,Omen,R,LunLun
